WATERBODY ID,OFFICIAL NAME,COMMON NAME,LONG,LAT,ATS,SHIPMENT DATE,SPECIES,QUANTITY,GENOTYPE,AVG. LENGTH
3499,CHAIN LAKES RESERVOIR, ,-114.20802,50.236864,NE4-15-2-W5,9/22/2014,RNTR,2755,AF3N,18
4261,CHICKAKOO LAKE,CHICKAKO LAKE,-114.074339,53.618628,SW34-53-1-W5,5/12/2014,RNTR,9230,Diploid,20.9
4261,CHICKAKOO LAKE,CHICKAKO LAKE,-114.074339,53.618628,SW34-53-1-W5,9/15/2014,RNTR,3000,Diploid,17.9
6860,CHRYSTINA LAKE, ,-115.194645,54.786102,NW8-67-8-W5,6/2/2014,BKTR,1554,Triploid,18.1
6858,UNNAMED,COLEMAN FISH AND GAME POND,-114.559795,49.655563,SW24-8-5-W5,5/12/2014,RNTR,1600,Triploid,22.5
4318,COMMONWEALTH LAKE,BIRDWOOD LAKE,-115.345556,50.806944,SE29-21-10-W5,9/1/2014,CTTR,400,Diploid,4.8
6845,UNNAMED,CORONATION RESERVOIR,-111.44958,52.105809,SW24-36-11-W4,5/5/2014,RNTR,8300,Triploid,18.2
23293,UNNAMED,CROSSFIELD TROUT POND,-114.049779,51.422275,SE27-28-1-W5,5/5/2014,RNTR,1400,Triploid,24.4
4374,CROWSNEST LAKE, ,-114.637963,49.634111,NE8-8-5-W5,5/5/2014,RNTR,15000,Triploid,12.9
6659,UNNAMED,DANDURAND LAKE,-116.734669,53.559366,SE9-53-19-W5,5/26/2014,RNTR,1000,Triploid,14.9
6844,UNNAMED,DICKSON TROUT POND,-114.309334,52.011001,NW13-35-3-W5,5/5/2014,RNTR,15500,Triploid,19.5
6844,UNNAMED,DICKSON TROUT POND,-114.309334,52.011001,NW13-35-3-W5,5/12/2014,RNTR,831,Triploid,18.6
6844,UNNAMED,DICKSON TROUT POND,-114.309334,52.011001,NW13-35-3-W5,5/12/2014,RNTR,4169,Triploid,18.6
6844,UNNAMED,DICKSON TROUT POND,-114.309334,52.011001,NW13-35-3-W5,9/15/2014,RNTR,10365,Triploid,17.7
4446,DILLBERRY LAKE, ,-110.004391,52.576348,NE36-41-1-W4,5/12/2014,RNTR,19000,AF3N,14.5
6833,UNNAMED,DIPLOMAT MINE POND,-112.180118,52.50583,NW1-41-16-W4,4/28/2014,RNTR,5000,Diploid,17.3
6833,UNNAMED,DIPLOMAT MINE POND,-112.180118,52.50583,NW1-41-16-W4,9/22/2014,RNTR,210,Diploid,55
6833,UNNAMED,DIPLOMAT MINE POND,-112.180118,52.50583,NW1-41-16-W4,9/22/2014,RNTR,3890,Diploid,18.5
4458,DOLBERG LAKE, ,-115.053191,54.157685,SE1-60-8-W5,5/12/2014,RNTR,5783,Triploid,14.5
4458,DOLBERG LAKE, ,-115.053191,54.157685,SE1-60-8-W5,5/12/2014,RNTR,5783,AF3N,14.6
4458,DOLBERG LAKE, ,-115.053191,54.157685,SE1-60-8-W5,5/12/2014,RNTR,5783,AF3N,16
4460,DOLLAR LAKES,EAST DOLLAR LAKE,-117.204628,55.314926,NW8-73-21-W5,5/19/2014,RNTR,3000,Diploid,20
4460,DOLLAR LAKES,EAST DOLLAR LAKE,-117.204628,55.314926,NW8-73-21-W5,5/19/2014,BNTR,500,Triploid,18
4488,DUNN LAKE, ,-117.685762,53.654925,NW7-54-25-W5,6/16/2014,BKTR,3000,Triploid,20
4495,EAGLE LAKE, ,-115.462742,51.726322,SW11-32-11-W5,9/8/2014,CTTR,7500,Diploid,5.2
6840,UNNAMED,EAST PIT LAKE,-114.530064,53.598702,NW21-53-4-W5,5/12/2014,RNTR,11600,AF3N,16.3
6044,EAST TWIN LAKE, ,-117.533333,57.45,NE29-97-22-W5,5/19/2014,RNTR,4200,AF3N,17.4
6842,UNNAMED,ECHO DALE REGIONAL PARK POND,-110.780527,50.049958,SE5-13-6-W4,4/21/2014,RNTR,2000,Triploid,24.5
4505,EDITH LAKE, ,-115.382263,54.801854,NE13-67-10-W5,6/2/2014,BKTR,1554,Triploid,18.1
6820,UNNAMED,ELK CREEK POND,-115.657217,52.056822,NW33-35-12-W5,6/9/2014,RNTR,500,Triploid,21.1
4532,EMERALD LAKE,HART LAKE,-114.641917,49.626771,SE8-8-5-W5,5/26/2014,BKTR,2600,Triploid,18.3
6822,EMERSON LAKE, ,-113.85125,50.576929,SW5-19-28-W4,5/5/2014,RNTR,2500,Triploid,24.6
4535,EMERSON LAKES, ,-117.118253,53.727362,NW6-55-21-W5,6/9/2014,RNTR,2250,Triploid,19.25
6823,UNNAMED,ENCHANT POND,-112.421643,50.153553,SE8-14-18-W4,4/21/2014,RNTR,2000,Triploid,24.8
4539,ENGSTROM LAKE, ,-110.906389,56.188889,SE17-83-6-W4,5/19/2014,RNTR,10000,Triploid,11.8
4539,ENGSTROM LAKE, ,-110.906389,56.188889,SE17-83-6-W4,5/19/2014,RNTR,7500,Triploid,17.7
4539,ENGSTROM LAKE, ,-110.906389,56.188889,SE17-83-6-W4,5/19/2014,RNTR,7500,Triploid,16.15
4539,ENGSTROM LAKE, ,-110.906389,56.188889,SE17-83-6-W4,9/8/2014,RNTR,13200,Triploid,16.8
4539,ENGSTROM LAKE, ,-110.906389,56.188889,SE17-83-6-W4,9/8/2014,RNTR,13210,Triploid,17.5
4562,FAIRFAX LAKE, ,-116.576532,52.971131,NW17-46-18-W5,6/9/2014,RNTR,10000,AF3N,17
6825,UNNAMED,FAIRVIEW COLLEGE POND,-118.384029,56.052793,NW27-81-3-W6,6/2/2014,RNTR,500,Diploid,20.8
24364,UNNAMED,FIESTA LAKE,-114.726449,51.995874,NE12-35-6-W5,6/2/2014,RNTR,400,AF3N,16
24364,UNNAMED,FIESTA LAKE,-114.726449,51.995874,NE12-35-6-W5,6/2/2014,RNTR,400,AF3N,14.6
24364,UNNAMED,FIESTA LAKE,-114.726449,51.995874,NE12-35-6-W5,6/2/2014,RNTR,400,Triploid,14.3
6827,UNNAMED,FIGURE EIGHT LAKE,-117.906378,56.30153,NE20-84-25-W5,5/26/2014,RNTR,9000,Triploid,18.4
6830,UNNAMED,FOOTNER POND,-117.156875,58.608147,SE5-111-19-W5,5/19/2014,RNTR,500,Diploid,20.8
6831,UNNAMED,FOREMOST RESERVOIR,-111.456691,49.477485,NW17-6-11-W4,4/21/2014,RNTR,2700,Triploid,24.9
4614,FORTRESS LAKE, ,-115.235806,50.834761,SE6-22-9-W5,9/1/2014,CTTR,600,Diploid,4.8
6815,UNNAMED,FOX CREEK TROUT POND,-116.898281,54.453383,NW13-63-20-W5,5/19/2014,RNTR,500,Diploid,16.3
3505,FYTEN RESERVOIR, ,-113.331867,51.546348,NW4-30-24-W4,5/5/2014,RNTR,10000,Diploid,9.6
4642,GALATEA LAKES,LOWER GALATEA LAKE,-115.265111,50.865879,SW13-22-10-W5,9/1/2014,CTTR,1200,Diploid,4.8
23292,UNNAMED,GENESEE TROUT POND,-114.309875,53.376492,NW1-51-3-W5,5/12/2014,RNTR,500,Diploid,20.66
23292,UNNAMED,GENESEE TROUT POND,-114.309875,53.376492,NW1-51-3-W5,9/8/2014,RNTR,500,Diploid,18
23292,UNNAMED,GENESEE TROUT POND,-114.309875,53.376492,NW1-51-3-W5,9/22/2014,RNTR,70,Diploid,55
4697,GOLDEYE LAKE, ,-116.192114,52.449584,NE14-40-16-W5,5/19/2014,RNTR,10000,Triploid,13
4725,GRANDE CACHE LAKE, ,-119.05,53.9,NE1-57-8-W6,6/9/2014,RNTR,35311,Triploid,10.61
4725,GRANDE CACHE LAKE, ,-119.05,53.9,NE1-57-8-W6,6/9/2014,RNTR,4689,Triploid,10.6
3476,GROTTO MOUNTAIN POND, ,-115.202402,51.065761,NW21-24-9-W5,5/5/2014,RNTR,800,Triploid,24.2
3476,GROTTO MOUNTAIN POND, ,-115.202402,51.065761,NW21-24-9-W5,6/9/2014,RNTR,800,Triploid,26.9
3476,GROTTO MOUNTAIN POND, ,-115.202402,51.065761,NW21-24-9-W5,7/7/2014,RNTR,700,Triploid,30.6
3476,GROTTO MOUNTAIN POND, ,-115.202402,51.065761,NW21-24-9-W5,8/18/2014,RNTR,900,Triploid,25.3
6808,UNNAMED,HARLECK POND,-115.972609,52.494632,SE5-41-14-W5,6/9/2014,RNTR,400,Triploid,21
6803,UNNAMED,HELMER RESERVOIR,-111.977647,51.656113,SW18-31-14-W4,5/5/2014,RNTR,5000,Triploid,14.5
6803,UNNAMED,HELMER RESERVOIR,-111.977647,51.656113,SW18-31-14-W4,10/6/2014,RNTR,5016,Triploid,18.7
3510,HENINGERS RESERVOIR, ,-111.562445,49.207984,SE16-3-12-W4,5/12/2014,RNTR,11094,Diploid,15.1
26431,HIGH LEVEL COMMUNITY PARK POND,HIGH LEVEL TOWN POND,-117.163713,58.517177,SE6-110-19-W5,5/19/2014,RNTR,500,Diploid,20.8
6794,UNNAMED,HIGHWAY 40 POND,-118.782831,54.958674,SW12-69-6-W6,6/2/2014,RNTR,1000,Diploid,20.7
6668,UNNAMED,HIGHWAY 63 POND,-111.34796,56.544368,SW15-87-9-W4,5/12/2014,RNTR,1721,Diploid,17.35
6795,UNNAMED,HIGHWAY 686 POND,-116.954587,56.372419,NE17-85-19-W5,5/19/2014,RNTR,500,Diploid,20.8
6796,UNNAMED,HILLER'S RESERVOIR,-113.978521,51.739122,SE13-32-29-W4,5/5/2014,RNTR,9000,Diploid,17.3
6796,UNNAMED,HILLER'S RESERVOIR,-113.978521,51.739122,SE13-32-29-W4,5/5/2014,RNTR,1500,Diploid,22.8
6796,UNNAMED,HILLER'S RESERVOIR,-113.978521,51.739122,SE13-32-29-W4,9/22/2014,RNTR,70,Diploid,55
6917,HINTON F & G POND,HINTON BORROW PIT,-117.605197,53.341065,SW28-50-25-W5,5/26/2014,RNTR,300,Triploid,15.1
4837,HOGARTH LAKES,UPPER HOGARTH LAKE,-115.3189096,50.79313862,SE21-21-10-W5,9/1/2014,CTTR,250,Diploid,4.8
6780,UNNAMED,HUBER RESERVOIR,-111.732917,52.221611,SW36-37-13-W4,5/5/2014,RNTR,6000,Diploid,17
4888,ICE LAKE, ,-115.584444,51.655556,SE14-31-12-W5,9/8/2014,CTTR,500,Diploid,5.2
6786,IRONSIDE POND, ,-114.996541,52.246795,SW7-38-7-W5,6/2/2014,RNTR,500,Diploid,24.6
4909,ISLAND LAKE, ,-114.684444,49.627778,SE12-8-6-W5,5/5/2014,RNTR,1900,Triploid,23.1
4920,JACK FISH LAKE, ,-111.296351,53.594311,NW20-53-9-W4,5/12/2014,RNTR,5000,Diploid,18.2
854,JARVIS CREEK, ,-117.709012,53.63381,SW1-54-26-W5,6/9/2014,BNTR,1000,Triploid,18
6788,UNNAMED,JARVIS CREEK POND,-117.808513,53.512843,SW29-52-26-W5,5/26/2014,RNTR,700,Triploid,15
4965,KAKUT LAKE, ,-118.533333,55.625,SW34-76-4-W6,6/2/2014,RNTR,1500,Diploid,20.7
6769,UNNAMED,KEENEX COULEE RESERVOIR,-113.199605,49.895155,SW10-11-24-W4,4/21/2014,RNTR,4000,Diploid,16.7
6770,UNNAMED,KERBE'S POND,-112.844594,52.112277,NE19-36-20-W4,10/6/2014,RNTR,1000,Triploid,18.7
26447,UNNAMED,KIDS CAN CATCH POND,-114.017917,51.041529,SW13-24-1-W5,5/12/2014,RNTR,70,Triploid,29.6
26447,UNNAMED,KIDS CAN CATCH POND,-114.017917,51.041529,SW13-24-1-W5,6/23/2014,RNTR,40,Triploid,31.4
26447,UNNAMED,KIDS CAN CATCH POND,-114.017917,51.041529,SW13-24-1-W5,7/7/2014,RNTR,40,Triploid,31.5
26447,UNNAMED,KIDS CAN CATCH POND,-114.017917,51.041529,SW13-24-1-W5,8/11/2014,RNTR,55,Triploid,32.8
5002,KINKY LAKE, ,-117.783145,53.280836,SE6-50-26-W5,6/2/2014,BKTR,5700,Triploid,19
6774,UNNAMED,KRAMER POND,-114.745933,52.906846,SW25-45-6-W5,5/26/2014,RNTR,5000,Diploid,11
20267,UNNAMED,LA CRETE POND,-115.900475,58.199028,SW15-106-12-W5,5/19/2014,RNTR,1500,Diploid,17.4
4426,LAC DELORME,GEORGE'S LAKE,-111.1509,53.896214,SE5-57-8-W4,5/5/2014,RNTR,2800,Diploid,20.5
4426,LAC DELORME,GEORGE'S LAKE,-111.1509,53.896214,SE5-57-8-W4,9/8/2014,RNTR,1200,Diploid,18
19760,LAC LA BICHE TROUT POND,ALEXANDER HAMILTON POND,-111.952045,54.774535,NW5-67-13-W4,5/26/2014,RNTR,600,Diploid,24.9
19760,LAC LA BICHE TROUT POND,ALEXANDER HAMILTON POND,-111.952045,54.774535,NW5-67-13-W4,9/8/2014,RNTR,600,Diploid,18
4854,LAKE OF THE HORNS, ,-114.855278,50.413889,SE11-17-7-W5,9/1/2014,CTTR,1300,Diploid,4.8
3479,LAMBERT POND, ,-116.481493,53.566383,NW8-53-17-W5,5/26/2014,RNTR,2000,Triploid,14.9
6655,UNNAMED,LAMONT POND,-112.749283,53.775627,SW27-55-19-W4,6/9/2014,RNTR,30,Diploid,30
5029,LANDSLIDE LAKE, ,-116.553435,52.08109,NE7-36-18-W5,9/8/2014,CTTR,13000,Diploid,5.2
24053,UNNAMED,LARA FISH POND,-110.615227,54.308179,NE25-61-5-W4,5/5/2014,RNTR,400,Diploid,24.9
24053,UNNAMED,LARA FISH POND,-110.615227,54.308179,NE25-61-5-W4,9/8/2014,RNTR,200,Diploid,18.5
6764,UNNAMED,LEDUC RESERVOIR,-113.567083,53.259984,NE27-49-25-W4,5/12/2014,RNTR,5000,Diploid,16.8
6764,UNNAMED,LEDUC RESERVOIR,-113.567083,53.259984,NE27-49-25-W4,9/22/2014,RNTR,210,Diploid,55
5050,LEES LAKE, ,-114.248586,49.541912,SW8-7-2-W5,5/5/2014,RNTR,18850,Triploid,12.9
5050,LEES LAKE, ,-114.248586,49.541912,SW8-7-2-W5,4/28/2014,RNTR,26150,Triploid,17.6
5050,LEES LAKE, ,-114.248586,49.541912,SW8-7-2-W5,6/16/2014,CTTR,300,Diploid,35
5050,LEES LAKE, ,-114.248586,49.541912,SW8-7-2-W5,9/22/2014,CTTR,1100,Diploid,5
5050,LEES LAKE, ,-114.248586,49.541912,SW8-7-2-W5,9/22/2014,CTTR,1100,Triploid,5
5050,LEES LAKE, ,-114.248586,49.541912,SW8-7-2-W5,10/27/2014,CTTR,7274,Triploid,6
5050,LEES LAKE, ,-114.248586,49.541912,SW8-7-2-W5,10/27/2014,CTTR,10468,Diploid,6
5074,LILLIAN LAKE, ,-115.249942,50.863852,SE13-22-10-W5,9/1/2014,CTTR,1300,Diploid,4.8
5093,LITTLE BEAR LAKE,HASSE LAKE,-110.300937,54.551596,NW19-64-2-W4,5/19/2014,RNTR,7850,Triploid,14.3
5093,LITTLE BEAR LAKE,HASSE LAKE,-110.300937,54.551596,NW19-64-2-W4,5/19/2014,RNTR,7850,AF3N,14.6
5093,LITTLE BEAR LAKE,HASSE LAKE,-110.300937,54.551596,NW19-64-2-W4,5/19/2014,RNTR,7850,AF3N,16
5149,LOOMIS LAKE, ,-114.9040984,50.45325289,NE21-17-7-W5,9/1/2014,CTTR,350,Diploid,4.8
5158,LOST GUIDE LAKE, ,-115.933169,51.904668,NW9-34-14-W5,9/8/2014,CTTR,1200,Diploid,5.2
6658,UNNAMED,LOVETT LAKE,-116.706,53.041523,NW10-47-19-W5,5/26/2014,RNTR,1000,Triploid,15
6608,CHAMPION LAKES,LOWER CHAMPION LAKE,-114.597433,50.813258,NW26-21-5-W5,6/23/2014,RNTR,304,Triploid,19.4
6750,UNNAMED,MACHESIS LAKE,-116.585882,58.324911,NW27-107-16-W5,5/19/2014,RNTR,4000,AF3N,17.4
5223,MARGARET LAKE, ,-115.185439,51.401845,NW15-28-9-W5,6/16/2014,RNTR,3000,Diploid,14.2
5232,MARIGOLD LAKE, ,-115.628279,54.671776,NW32-65-11-W5,6/16/2014,BKTR,7000,Triploid,9.4
5245,MARY GREGG LAKE, ,-117.454064,53.112602,NW4-48-24-W5,6/2/2014,RNTR,4000,Triploid,7.2
5253,MAUDE LAKE, ,-115.293158,50.689323,SW14-20-10-W5,9/1/2014,CTTR,2300,Diploid,4.8
19525,UNNAMED,MAYAN LAKE,-117.38983,53.902144,NW5-57-23-W5,6/9/2014,RNTR,2000,Triploid,12.9
6753,UNNAMED,MCCLENNAN RESERVOIR,-116.919773,55.709784,SW32-77-19-W5,5/19/2014,RNTR,500,Diploid,20.7
6755,UNNAMED,MCLAREN'S RESERVOIR,-112.45129,51.840076,SW23-33-18-W4,5/5/2014,RNTR,12000,Diploid,9.2
3522,MCLEAN POND, ,-114.665596,50.891975,NW20-22-5-W5,5/12/2014,RNTR,3000,Triploid,24.2
3522,MCLEAN POND, ,-114.665596,50.891975,NW20-22-5-W5,7/7/2014,RNTR,2000,Triploid,24.2
3522,MCLEAN POND, ,-114.665596,50.891975,NW20-22-5-W5,9/22/2014,RNTR,2100,Triploid,17.7
5286,MCLEOD LAKE,CARSON LAKE,-115.652786,54.298603,SE25-61-12-W5,5/12/2014,RNTR,20041,Triploid,20
5286,MCLEOD LAKE,CARSON LAKE,-115.652786,54.298603,SE25-61-12-W5,5/12/2014,RNTR,3000,Triploid,23.3
5286,MCLEOD LAKE,CARSON LAKE,-115.652786,54.298603,SE25-61-12-W5,5/26/2014,RNTR,6081,Triploid,23.3
5286,MCLEOD LAKE,CARSON LAKE,-115.652786,54.298603,SE25-61-12-W5,5/26/2014,RNTR,13920,Triploid,15
5286,MCLEOD LAKE,CARSON LAKE,-115.652786,54.298603,SE25-61-12-W5,5/19/2014,RNTR,38109,Triploid,12.3
5286,MCLEOD LAKE,CARSON LAKE,-115.652786,54.298603,SE25-61-12-W5,6/2/2014,RNTR,5131,Triploid,23
5286,MCLEOD LAKE,CARSON LAKE,-115.652786,54.298603,SE25-61-12-W5,6/2/2014,RNTR,10553,Triploid,15.4
5286,MCLEOD LAKE,CARSON LAKE,-115.652786,54.298603,SE25-61-12-W5,6/9/2014,RNTR,37710,Triploid,12.9
5286,MCLEOD LAKE,CARSON LAKE,-115.652786,54.298603,SE25-61-12-W5,9/15/2014,RNTR,64755,Triploid,15.8
6758,UNNAMED,MCVINNIE RESERVOIR,-112.816406,50.034691,SW33-12-21-W4,4/21/2014,RNTR,3000,Triploid,24.7
6721,UNNAMED,MD PEACE POND #1,-117.556197,56.222511,SW27-83-23-W5,5/19/2014,RNTR,1000,Diploid,20.7
2129,MEDLEY RIVER, ,-110.186494,54.604201,SE11-65-2-W4,5/5/2014,RNTR,1500,Triploid,21.1
3523,MICHEL RESERVOIR,MICHELLE RESERVOIR,-110.372274,49.531283,NE5-7-3-W4,4/28/2014,RNTR,47470,Diploid,14.1
3523,MICHEL RESERVOIR,MICHELLE RESERVOIR,-110.372274,49.531283,NE5-7-3-W4,4/28/2014,RNTR,4135,Diploid,12
3524,MICHICHI RESERVOIR, ,-112.52946,51.582647,SW19-30-18-W4,5/5/2014,RNTR,14000,Diploid,9.8
6642,UNNAMED,MILE 07 LAKE,-112.015324,55.021444,NE35-69-14-W4,5/12/2014,RNTR,7200,Diploid,17.4
5324,MILLERS LAKE, ,-116.768896,53.560075,SW8-53-19-W5,5/26/2014,RNTR,12600,Triploid,14.9
5348,MITCHELL LAKE, ,-115.007692,52.216312,NE25-37-8-W5,5/19/2014,RNTR,3000,Diploid,15.5
5348,MITCHELL LAKE, ,-115.007692,52.216312,NE25-37-8-W5,5/19/2014,BNTR,500,Triploid,18
5348,MITCHELL LAKE, ,-115.007692,52.216312,NE25-37-8-W5,9/22/2014,RNTR,280,Diploid,55
5348,MITCHELL LAKE, ,-115.007692,52.216312,NE25-37-8-W5,9/22/2014,RNTR,1000,Diploid,17.9
6684,MONTAGANEUSSE LAKE,STONEY LAKE,-118.461339,56.504886,NE31-86-3-W6,5/26/2014,BKTR,6000,Triploid,19
5360,MOONSHINE LAKE,MIRAGE LAKE,-119.227778,55.886111,SE31-79-8-W6,5/26/2014,RNTR,9300,AF3N,14.5
5360,MOONSHINE LAKE,MIRAGE LAKE,-119.227778,55.886111,SE31-79-8-W6,5/26/2014,BNTR,500,Triploid,18
6736,UNNAMED,MORINVILLE FISH AND GAME POND,-113.653975,53.806676,SE4-56-25-W4,10/6/2014,RNTR,1000,Triploid,26.9
6736,UNNAMED,MORINVILLE FISH AND GAME POND,-113.653975,53.806676,SE4-56-25-W4,10/6/2014,RNTR,3074,Triploid,27.4
3482,MOUNT LORETTE PONDS, ,-115.10769,50.969034,SW19-23-8-W5,5/5/2014,RNTR,800,Triploid,24.3
3482,MOUNT LORETTE PONDS, ,-115.10769,50.969034,SW19-23-8-W5,6/2/2014,RNTR,600,Triploid,26.6
3482,MOUNT LORETTE PONDS, ,-115.10769,50.969034,SW19-23-8-W5,6/23/2014,RNTR,600,Triploid,28.2
